file_key,target,hemisphere,neuron,firing_rate,burst_index,cv,burst_durations,spike_power,lfp_theta_power,lfp_alpha_power,lfp_lowbeta_power,lfp_highbeta_power
neuron_069,GPi,R,HFD,90.15373584428184,2.9102309537286897,0.4411764705882353,"(0.14100000000000001, 0.0, 0.11133333333333327, 0.17833333333333368)","(-13.24068980823071, -13.5565655611729, -13.165764950669072, -11.896777797108626)",8.479047898148622,16.089717940306222,18.007394281783863,4.144139134726881
neuron_070,STN,L,SNr,115.3017290683895,1.8831836864320373,0.2604166666666667,"(0.23099999999999987, 0.15800000000000036, 0.14874999999999997, 0.13375000000000004)","(-13.319895436789654, -15.297402490384904, -15.591102998203663, -14.199371285173186)",20.16089268393983,23.365279766182894,15.37956199915634,12.085230451797685
neuron_071,STN,R,SNr,94.63948227478383,2.128709639836202,0.2727272727272727,"(0.2031999999999999, 0.0, 0.1598181818181818, 0.17649999999999996)","(-11.721218679186427, -13.86359173488875, -11.554851088527041, -12.697812194289241)",13.030078997206676,18.531917556264528,19.732624504456975,17.154288767810762
neuron_072,GPi,R,HFD,114.14351987785544,2.1416672794224185,0.4117647058823529,"(0.0, 0.13000000000000017, 0.16166666666666663, 0.12733333333333316)","(-13.247234891080064, -14.8778801799171, -12.999433108598257, -13.885858472348875)",-8.197537326154864,-6.017432850258927,4.8711394134451265,-1.6756786323250008
neuron_073,STN,L,SNr,132.8784937964001,2.136520041498779,0.29896907216494845,"(0.20700000000000113, 0.1200000000000001, 0.13863157894736805, 0.13624999999999976)","(-16.7458951489619, -15.618823880033158, -7.954599636802558, -15.808996249657083)",-26.465780591546245,-21.589971340666064,-10.987169921467746,-2.6286990606622167
neuron_074,STN,L,SNr,133.4684638719074,1.9728065415940952,0.34444444444444444,"(0.0, 0.0, 0.12999999999999998, 0.1359999999999999)","(-14.83125564718349, -15.461067153337316, -10.040385510781974, -14.965539500889715)",-27.157448371208176,-21.11729301002925,-9.123834780089117,-5.799517693794217
neuron_075,STN,L,SNr,90.29844742981257,2.5545531298668944,0.5137614678899083,"(0.0, 0.0, 0.15999999999999998, 0.1200000000000001)","(-13.079367385972562, -16.49749625102117, -13.672738895978881, -13.033776551761429)",-11.181779783174655,-11.5271625761198,-0.7358501970275643,-6.774329506306705
neuron_076,STN,R,SNr,111.92100074344638,1.5852184098707223,0.25925925925925924,"(0.1759999999999997, 0.1990000000000003, 0.1433333333333332, 0.23159999999999997)","(-14.284767678785744, -16.150271890404273, -14.036295589695445, -12.823716121754526)",-4.755159373999099,-4.668114557031885,-3.38632661327349,4.165721278930069
neuron_077,STN,R,SNr,83.79258113377809,1.4140675003559195,0.1888111888111888,"(0.11, 0.0, 0.0, 0.0)","(-13.244436606441983, -15.191047270743525, -14.163812480044689, -13.793059754881147)",-8.522710627462168,1.935585605379984,8.076895905209595,-1.516250882127489
neuron_078,STN,R,SNr,91.02501383419815,1.8456377984347254,0.35074626865671643,"(0.0, 0.0, 0.1200000000000001, 0.21799999999999997)","(-14.784575935487766, -16.964030395608212, -13.080201192655185, -14.13899810451203)",5.071666419512114,7.23424032667627,10.029698904718893,7.889495437580209
neuron_079,GPi,L,HFD,59.98239962806762,2.8065270607939397,0.5879265091863517,"(0.2532000000000001, 0.11999999999999994, 0.11866666666666643, 0.14599999999999969)","(-10.337723106413847, -13.796184957796743, -14.395962979944505, -14.356782145796426)",5.201121112204348,2.2382448401306405,7.663426847032943,11.478539292632634
neuron_080,GPi,L,BOR,31.87948258452304,11.883560836328142,0.8529411764705882,"(0.558500000000001, 0.2375000000000005, 0.18123529411764702, 0.18036363636363648)","(-10.59348479798989, -14.21399653927538, -12.740612570783318, -15.085414407332156)",10.29389869642653,3.961743925531912,7.272981458830198,10.305947933643678
